0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-638.7891235351562,84.40018463134766,4.14754056930542,18.885560989379883,-0.27542227506637573,7.33658504486084,-13.292200088500977,-10.657662391662598,-15.771925926208496,-5.514739036560059,1.3705708980560303,1.9415346384048462,-3.413177967071533,-4.834287166595459,2.190134286880493,-4.551239013671875,-8.749309539794922,-3.5670676231384277,-3.042304277420044,-6.82187557220459,male_neutral
-620.0448608398438,91.13829040527344,0.25806233286857605,19.152494430541992,7.2852630615234375,4.199367523193359,-2.837933301925659,-6.553220272064209,-12.99344539642334,-6.180675506591797,1.864682912826538,-2.0390470027923584,1.1887471675872803,-6.122469902038574,1.3150930404663086,0.37229272723197937,-9.535749435424805,-3.458045482635498,-0.7256012558937073,-2.191594123840332,male_neutral
-476.4155510422285,43.77028026627587,10.85505286700387,11.636084254490145,5.142081945636091,1.8973836941235172,-1.8506301023550529,-7.469070443680483,-9.123251269671657,-6.984704185998379,-0.16081405999067183,-0.1430503476846018,-1.4500742008029235,-2.8805412139927,0.42492126605593267,-1.0306346127498704,-6.991700939494563,-4.21409541425452,0.4174213094053767,-3.342790316959046,male_neutral
-685.864013671875,89.21363067626953,0.13819082081317902,21.778738021850586,4.230138301849365,4.222809791564941,-6.139730453491211,-8.907275199890137,-15.634521484375,-2.9504871368408203,3.8182075023651123,-0.5020923614501953,0.2841593325138092,-5.11567497253418,2.526602268218994,-3.952073335647583,-9.866181373596191,-2.500059127807617,-0.015001141466200352,-3.9768948554992676,male_neutral
-526.5487060546875,84.45205688476562,-6.8122944831848145,22.756120681762695,8.01903247833252,-0.8334029912948608,-6.377083778381348,-13.943413734436035,-15.782283782958984,-1.6915041208267212,-3.2382569313049316,-2.1167197227478027,-1.0037221908569336,-5.579823970794678,-0.27164798974990845,0.18386191129684448,-5.222090721130371,-4.89548921585083,-1.2030006647109985,2.507868528366089,male_fear
-453.0717365997665,55.36002782871019,2.334003153835086,15.629597776954709,7.60357684425799,-0.7110383927684063,-5.107544663389343,-12.705929170727318,-13.463943484170791,-4.689937164517132,-2.3267820090907922,-2.776007398524665,-1.5962583019679915,-4.790579060019205,-2.5107682933399618,0.6716491361601401,-4.659113208598924,-5.936446294374247,-0.2500014624959511,-0.5460741486508813,male_fear
-589.6952514648438,79.19273376464844,-7.728785037994385,24.211610794067383,5.490998268127441,-0.913637638092041,-10.59561824798584,-19.350507736206055,-17.617658615112305,-0.28876036405563354,-3.1773691177368164,0.3914607763290405,-0.6448352932929993,-4.449831008911133,0.3928329348564148,0.10853510349988937,-6.202587127685547,-3.8198306560516357,3.1875901222229004,-1.550358533859253,male_fear
-486.88470458984375,78.92730712890625,-17.00669288635254,9.014796257019043,2.3942031860351562,-3.1475062370300293,-16.391252517700195,-9.56649398803711,-21.383386611938477,-11.585461616516113,3.030299186706543,-11.386149406433105,-2.533721446990967,-2.7876651287078857,-10.200807571411133,0.656766414642334,-11.104291915893555,-7.863331317901611,-3.959219455718994,-6.522278308868408,male_happy
-344.5420105099079,35.96751841502412,1.3843546877072983,4.246619045385675,2.3309686789549233,-2.8716000056930104,-6.998920539049491,-7.636074858450819,-12.726467312206426,-8.461148515504359,-0.5439490744977343,-3.784737370046634,-1.5659234053967377,-1.8011537524787429,-4.267655053012572,-1.730604410445403,-5.499140928032796,-4.677535600732528,-1.9231624889836838,-5.263374875897575,male_happy
-543.9310302734375,77.45423889160156,-19.42436408996582,9.250539779663086,-1.1416497230529785,-5.9981889724731445,-19.682600021362305,-10.848665237426758,-24.037641525268555,-8.136234283447266,0.8486336469650269,-12.538521766662598,-0.38674113154411316,-6.172019004821777,-9.375655174255371,-0.011017750017344952,-13.683258056640625,-5.424091339111328,-5.563766002655029,-8.804024696350098,male_happy
-581.9570922851562,88.45927429199219,-3.8886823654174805,18.70368003845215,2.0500669479370117,0.1924518495798111,-8.48863697052002,-9.873335838317871,-19.9896240234375,-4.319108963012695,2.876009225845337,-9.527559280395508,2.3157143592834473,-5.452019691467285,-1.408805012702942,2.6615583896636963,-9.988688468933105,-2.488927125930786,-1.8014788627624512,-4.3784356117248535,male_happy
-553.921249746877,77.90855735239451,-0.5481303358227628,16.184017079811774,2.1350417239297963,-0.9806938134509445,-8.163784965651772,-10.94637506331067,-18.729137661046725,-5.257241017522005,2.005271175377502,-8.540332727827272,0.5621020977581616,-4.968112253116656,-1.8568637631646139,1.5763899472657557,-9.492923832528255,-3.197643694603074,-1.6336331885584532,-4.784958859446162,male_happy
-638.03076171875,85.9926986694336,-7.055549621582031,16.959272384643555,-2.463055372238159,-0.852573573589325,-12.207221031188965,-13.269426345825195,-22.15225601196289,0.1835024207830429,1.800553798675537,-7.466891765594482,1.177781343460083,-7.576874256134033,1.0056536197662354,-2.1967310905456543,-12.066519737243652,-0.41449427604675293,-2.4020063877105713,-6.557904243469238,male_happy
-405.24176025390625,56.23018264770508,-9.462275505065918,2.8705098628997803,-12.682501792907715,-8.742452621459961,-25.017074584960938,-19.79449462890625,-13.51970386505127,-9.67497730255127,-9.914880752563477,-10.224522590637207,-11.669398307800293,-14.075439453125,-6.7934441566467285,-1.7608877420425415,-15.012794494628906,-1.2525591850280762,-8.597196578979492,-6.010406970977783,male_disgust
-289.20659854730934,28.453848615544533,5.2431251988673715,2.7517937882931705,-5.398757869122862,-5.672702377573915,-11.71795884283609,-11.417394746029945,-8.182130760011681,-5.592134794758494,-5.955719119225279,-4.598520293803208,-5.812974914833583,-6.83609154453626,-2.1237291028759744,-1.7507522731906935,-5.6586944930493175,-1.7292364814113694,-3.017787429160767,-3.902424267622529,male_disgust
-463.1026916503906,52.74530792236328,-9.837449073791504,2.063441753387451,-16.79246711730957,-11.15199089050293,-30.050655364990234,-20.15842056274414,-14.137004852294922,-8.714875221252441,-10.37112045288086,-9.909819602966309,-12.613272666931152,-13.185733795166016,-4.1814680099487305,-5.367180824279785,-13.974944114685059,1.347010850906372,-10.151634216308594,-4.532150745391846,male_disgust
-416.033935546875,63.79552459716797,-9.800281524658203,13.471810340881348,-6.318103313446045,-4.844608306884766,-11.999878883361816,-12.505240440368652,-21.293014526367188,-9.657200813293457,-7.574102878570557,-9.685633659362793,-6.052022933959961,-6.892910957336426,-7.671579360961914,-4.353183746337891,-13.743826866149902,-2.389589309692383,-9.282054901123047,-6.364503860473633,male_angry
-388.10842004904015,54.706635180210526,-5.296535617442514,11.870535857990733,-6.376704495233833,-5.110465854866415,-9.984531644365301,-11.12202948155643,-17.827955319583054,-9.483014040419311,-6.595258925584148,-8.572778441704967,-4.812180045768175,-6.887828487359615,-6.712558863497903,-4.650872862254695,-12.220306922104967,-3.481188997558951,-8.159254945142225,-6.5024082910182655,male_angry
-469.32379150390625,60.977684020996094,-12.988178253173828,15.102434158325195,-10.032567977905273,-7.094302177429199,-15.152393341064453,-15.945710182189941,-24.049345016479492,-8.845110893249512,-8.762716293334961,-9.441184043884277,-6.485809803009033,-7.928296089172363,-8.429972648620605,-8.02188777923584,-14.761448860168457,-2.3598227500915527,-10.953421592712402,-4.9068403244018555,male_angry
-587.2216186523438,80.29325103759766,-1.0570205450057983,18.615867614746094,4.09950590133667,-1.2991408109664917,-6.439983367919922,-10.161913871765137,-16.45283317565918,-3.358751058578491,-1.8412753343582153,-5.081652641296387,-3.5024068355560303,-7.524432182312012,-3.9492764472961426,1.5969574451446533,-10.049596786499023,-4.300604820251465,-1.9928728342056274,-1.1900807619094849,male_surprise
-365.90918608639083,24.204859722132717,11.527814620064198,9.61600324690891,2.0846824139304947,-0.32965684328587974,-1.8013120296063538,-6.1337763586561325,-7.03014130799079,-5.134045415198972,-2.713165610568573,-1.8053936543441977,-2.4325062191702447,-3.2125607385345005,-1.3161358056495858,-0.6707454489458387,-3.338763148319698,-2.916911806569372,-0.21455687856951308,-2.280275541089995,male_surprise
-643.579833984375,75.91948699951172,-1.8152302503585815,19.35855484008789,-0.0005099826375953853,-2.8599696159362793,-10.213244438171387,-13.613483428955078,-16.807710647583008,-1.619006633758545,-2.440035104751587,-5.538967609405518,-4.814733982086182,-6.078594207763672,-0.1412598192691803,-1.6147218942642212,-11.50102424621582,-2.481661319732666,-1.2634896039962769,-5.133988857269287,male_surprise
-652.7589111328125,87.64117431640625,2.7094740867614746,20.90105438232422,10.067411422729492,2.382187843322754,-5.916431427001953,-5.536427974700928,-15.037508010864258,-6.883533000946045,0.39186060428619385,-4.399133205413818,-0.16006222367286682,-4.562536239624023,-1.4024382829666138,2.396580934524536,-8.472896575927734,-0.8006805777549744,-2.3464231491088867,-1.9484673738479614,male_neutral
-485.7331739192998,34.51266704782143,12.58133082487251,11.354222828653745,6.568449760216246,0.9933613495245781,-4.10836463279985,-6.396466192383004,-9.197464855707684,-5.819264571916694,-2.047750326289915,-2.1218133219024597,-2.091005801587968,-2.556774510502897,-0.4473161434639682,-0.3231413759600972,-4.5706145077163685,-2.4991312581081138,-0.5523806358906735,-3.4953699579400452,male_neutral
-707.386474609375,83.83023834228516,-0.16318382322788239,21.259130477905273,7.342062950134277,1.593362808227539,-8.883377075195312,-8.499030113220215,-18.095016479492188,-5.090212345123291,-0.6091082692146301,-5.444316864013672,-1.804918646812439,-5.547967433929443,-1.0484824180603027,-2.4445831775665283,-8.928262710571289,-0.2841701805591583,-3.299170970916748,-3.410172939300537,male_neutral
-626.439453125,88.23169708251953,-6.596609115600586,20.613815307617188,9.298201560974121,-1.682164192199707,-1.2693586349487305,-10.73027515411377,-15.260750770568848,-7.171802520751953,-2.768294095993042,-2.201272964477539,-2.777010202407837,-4.413846969604492,-1.510227084159851,-0.8383331894874573,-5.899577617645264,-3.450110912322998,-2.70975923538208,0.316255122423172,male_sad
-478.0356041878259,40.06442676753267,8.903551823579672,12.644928169032267,6.741910984822084,-0.9722116101068298,-2.3300229875119802,-7.544420106421519,-10.51492366739856,-7.126239218830985,-2.2951927485217345,-1.9206750080777377,-2.4053364791971847,-2.4588527674214937,-1.2312483577301405,-0.10998674611351138,-4.271158758883671,-4.441711052923914,-1.040332332667403,-2.709778459475666,male_sad
-685.2471923828125,83.85602569580078,-9.203014373779297,22.655519485473633,5.832544326782227,-2.49579119682312,-4.055415630340576,-14.358626365661621,-16.344385147094727,-5.097163677215576,-2.49402117729187,-2.0967836380004883,-3.4137425422668457,-3.0498554706573486,-1.9756494760513306,-2.281374454498291,-6.457673072814941,-3.574237585067749,-2.70088791847229,-2.940678834915161,male_sad
-581.3529052734375,93.12734985351562,-1.3941231966018677,24.135921478271484,9.579773902893066,-3.825613260269165,-3.4812676906585693,-12.22486400604248,-16.152658462524414,-2.914980888366699,-5.335446834564209,-4.534527778625488,-1.8547266721725464,-8.43919563293457,-3.7440969944000244,0.9929744005203247,-8.984045028686523,-5.074673175811768,-5.057302474975586,-0.553753137588501,male_sad
-552.9269095313222,82.54030467902834,3.0718759266844873,21.828217358661625,9.108687895560244,-3.7956910262598558,-4.164876246006005,-12.43244101322422,-15.66020050394057,-4.130513819208882,-4.401631919432022,-4.494481582810671,-1.6147911247595639,-7.960383847719891,-3.8666879588931486,0.9134626354483223,-8.098771816898184,-6.079959261352266,-3.921579513232623,-1.5226359267091876,male_sad
-639.3417358398438,88.86097717285156,-3.418367862701416,25.631141662597656,5.5870184898376465,-3.257188320159912,-6.4366679191589355,-16.274120330810547,-16.21907615661621,-0.9216477274894714,-5.674004554748535,-2.837766408920288,-3.640198230743408,-7.725784778594971,-1.0101451873779297,-1.5938526391983032,-11.240487098693848,-4.609002590179443,-3.939579725265503,-3.32330584526062,male_sad
-183.23643493652344,26.477828979492188,-34.63579177856445,-0.7430659532546997,-15.37961196899414,-10.808623313903809,-26.876550674438477,-16.60945701599121,-23.680082321166992,-14.203627586364746,-5.663430213928223,-11.587969779968262,-10.594451904296875,-6.192910671234131,-5.662044525146484,-0.4709533452987671,-8.618659019470215,6.684108734130859,9.297317504882812,5.186400890350342,male_angry
-109.01956978961907,21.49873055759417,-18.672464220197238,-2.7140070691611333,-7.27897116080049,-8.744869663365133,-15.787615983227495,-10.723407557648668,-14.666987678235428,-9.321536186738221,-0.5633443277032225,-7.108761888115545,-5.723345670171361,-2.489611912109166,-3.0571745461906534,-0.5563852350130986,-3.4153544800727946,6.942319149019538,10.495582621092042,6.716761677345845,male_angry
-240.21214294433594,25.07254981994629,-39.68960952758789,-1.6871349811553955,-18.84123420715332,-11.59390926361084,-31.48067855834961,-17.537593841552734,-26.992565155029297,-8.927191734313965,-5.824649810791016,-12.087733268737793,-8.822792053222656,-4.440380573272705,-4.845685005187988,0.5153676271438599,-5.549252033233643,13.069443702697754,5.901885509490967,4.624098777770996,male_angry
-443.6288757324219,66.38124084472656,-4.9000468254089355,13.374309539794922,-0.6912065148353577,-4.751740455627441,-7.217682361602783,-9.248269081115723,-23.07831573486328,-6.94891881942749,-4.382762432098389,-8.098742485046387,-0.3470774292945862,-7.463515758514404,-7.331313610076904,1.5221648216247559,-14.200770378112793,-1.7741400003433228,-3.1955416202545166,-6.975759506225586,male_angry
-259.5037967347752,20.556690786860326,7.2782078942374895,5.534307422506078,-0.8698163309442761,-1.6256156752449356,-3.119715406815616,-6.692131843490727,-10.519946428348877,-6.072877037724043,-3.084747811709829,-3.175090473030517,-1.2698977834455438,-2.304354425644992,-2.2606053778766153,-0.35771800244747665,-5.169835137583369,-2.1801876090036676,-0.4502371361934385,-3.4716085055900208,male_angry
-494.67510986328125,63.905452728271484,-6.892486572265625,12.795902252197266,-4.020374298095703,-6.534041404724121,-9.59603214263916,-13.665624618530273,-24.492408752441406,-4.483067035675049,-6.016590595245361,-7.090174198150635,-1.6139966249465942,-10.97929859161377,-5.965709209442139,-2.8960018157958984,-15.53814697265625,-0.28707191348075867,-5.74470853805542,-7.397408962249756,male_angry
-559.98486328125,81.69727325439453,-3.8018171787261963,25.345813751220703,0.49906226992607117,-0.9198243618011475,-6.142355918884277,-10.290321350097656,-21.72888946533203,-6.422589302062988,-0.9769629240036011,-7.760760307312012,2.1204893589019775,-7.005281448364258,-3.020716667175293,1.0465506315231323,-12.264873504638672,-3.5959548950195312,-2.9176175594329834,-3.8112030029296875,male_happy
-506.11384533427525,65.46154428489727,1.1390265592128834,19.195459308578073,1.1445232145919502,-2.5965176825463345,-5.238188952663957,-10.818158576006965,-18.82088722299961,-7.848104954527355,-1.6338462082842193,-5.931639452998665,0.7080295440246951,-6.049556055673464,-3.4511073960256535,-0.2181488791885505,-11.420131415537785,-4.679290664931941,-1.6733705918184667,-4.629056255955234,male_happy
-610.0042724609375,75.74806213378906,-4.363576889038086,25.196582794189453,-4.589256763458252,-3.1498610973358154,-11.201559066772461,-14.368695259094238,-22.487354278564453,-3.194263219833374,-2.7470874786376953,-7.181865692138672,0.8142237067222595,-10.14374828338623,-1.3002893924713135,-4.284695148468018,-15.075695991516113,-2.9329559803009033,-4.17464542388916,-6.693850040435791,male_happy
-272.3499755859375,39.299434661865234,-28.399429321289062,8.337906837463379,-11.07420825958252,-9.789048194885254,-15.833778381347656,-7.323947906494141,-22.65848159790039,-12.568190574645996,-9.02375316619873,-12.098877906799316,-7.798252582550049,-4.374283790588379,-9.98260498046875,-4.830100059509277,-18.838897705078125,-8.289894104003906,-8.140344619750977,-9.754836082458496,male_angry
-188.28002951977973,23.99247616914241,-7.7852546911098,2.8394604583595027,-2.6971196487316065,-6.370640144519464,-5.075076062615706,-3.2788808558597085,-11.003351345137727,-7.860182783485471,-4.017263274367824,-6.9980908810305005,-3.066042010165267,-2.5916954481769134,-5.109138146813585,-4.662556043223369,-11.592602626875985,-6.297008181093694,-4.668275930190294,-8.34373271381872,male_angry
-326.5184631347656,33.366355895996094,-32.54914855957031,7.405388832092285,-13.680083274841309,-10.823107719421387,-17.162147521972656,-10.053887367248535,-25.34809684753418,-9.532312393188477,-11.176187515258789,-11.2643404006958,-5.836878299713135,-4.91234827041626,-11.694622039794922,-9.1443510055542,-21.760406494140625,-4.494234085083008,-11.209657669067383,-9.748560905456543,male_angry
-527.4535522460938,74.82813262939453,-1.9667038917541504,6.8211588859558105,3.381547689437866,0.18167240917682648,-14.748687744140625,-9.350235939025879,-20.44477653503418,-6.263844013214111,-0.8306225538253784,-8.163269996643066,-5.501523017883301,-6.6031575202941895,-3.855064630508423,-3.3359851837158203,-9.305665016174316,-3.6159956455230713,-3.624569892883301,-0.6469328999519348,male_disgust
-402.8471724150408,28.308999310850645,9.789171254713843,4.691693583849978,1.3410797210116374,-0.6569074346855865,-5.868333985262994,-8.002145811305498,-9.486239132001742,-5.396477506537258,-2.2596237435068742,-2.8051863385056794,-4.367868721779073,-3.6404788588574877,-1.9703714581733307,-3.2798170237150135,-5.241915986505796,-2.9470839930163835,-1.5297454190437152,-2.5997144762976805,male_disgust
-584.1728515625,72.68035888671875,-3.352853775024414,7.132252216339111,0.6197448372840881,-0.9344236254692078,-17.790128707885742,-12.018943786621094,-21.600452423095703,-3.3743135929107666,-2.5080654621124268,-8.485429763793945,-6.858251094818115,-5.692419528961182,-3.1719985008239746,-6.16717004776001,-8.572413444519043,-3.142662525177002,-2.471961259841919,-4.111781597137451,male_disgust
-412.34869384765625,73.84117126464844,-17.55972671508789,11.960221290588379,-1.9282655715942383,-4.4976019859313965,-17.784774780273438,-13.690696716308594,-29.29142189025879,-7.756758689880371,-1.284650206565857,-14.24639892578125,-0.49505314230918884,-5.871334075927734,-11.951892852783203,3.0002152919769287,-15.691722869873047,-5.702915191650391,-4.3517889976501465,-7.07574462890625,male_happy
-352.9576901311691,51.33299913542123,-4.539626203102814,7.178652476043241,-0.6019505306606822,-5.208792851972851,-12.987150215544231,-12.69423848478314,-22.788337705927365,-8.384194497048872,-2.160523935080132,-9.704454854985519,-0.8462068683389092,-4.7967343983111626,-8.380393144139248,-0.0966841133463288,-10.898287464026353,-6.316076242875417,-2.9968281997443365,-6.880457096528453,male_happy
-466.18353271484375,73.290771484375,-20.90570068359375,11.984875679016113,-4.069700241088867,-5.554384708404541,-19.6016788482666,-17.33812141418457,-30.45754051208496,-1.5790408849716187,-2.603038787841797,-12.608819007873535,0.618039608001709,-10.252253532409668,-7.9756340980529785,1.6407251358032227,-17.880647659301758,-0.7104196548461914,-6.312893867492676,-8.265009880065918,male_happy
-286.3612976074219,43.16999053955078,-24.143815994262695,-0.7846880555152893,-10.981561660766602,-6.5681586265563965,-16.625606536865234,-20.086341857910156,-22.745206832885742,-12.967154502868652,-8.072211265563965,-11.715648651123047,-11.744133949279785,-8.408181190490723,-11.396611213684082,3.775977849960327,-15.297014236450195,-7.992541313171387,-4.031180381774902,-1.960349202156067,male_fear
-148.50341758736704,19.48094369708317,-2.2080996666995043,-0.7863368162588702,-2.8414402341178917,-4.944631899537491,-4.904292712896658,-7.388768624104825,-9.381890480250483,-6.235022975665843,-2.061034851783812,-3.2057150618112393,-3.6556690540748438,-3.1814568321877035,-4.056398275650041,-2.4355893054471918,-7.299063618423505,-5.445975020403521,-1.3327911307066913,-1.944380326002519,male_fear
-346.4464111328125,42.031917572021484,-28.75519371032715,-2.4892406463623047,-12.08631706237793,-7.330973148345947,-19.691701889038086,-21.945890426635742,-23.48995590209961,-11.034610748291016,-9.08103084564209,-11.810995101928711,-10.442699432373047,-7.862046241760254,-8.396883964538574,-0.1336466521024704,-20.026905059814453,-4.319090366363525,-3.874652862548828,-2.7252206802368164,male_fear
-634.7201538085938,69.42386627197266,-4.956264019012451,14.060123443603516,8.436798095703125,-2.2997546195983887,-8.747632026672363,-7.413650035858154,-13.40829849243164,-1.6317650079727173,-1.8573052883148193,-7.268321990966797,-0.9700648188591003,-5.562675952911377,-7.097118854522705,2.4422764778137207,-8.132259368896484,-2.694042682647705,-0.5841332077980042,-0.947213888168335,male_surprise
-467.85177255717525,39.93216575742668,4.537168599806153,10.140904764775337,6.335543022482041,-2.679248733845537,-5.6303081934207375,-8.846841619423847,-9.442056658461848,-3.540252300678061,-3.025790860735812,-4.209512308556851,-2.1287754442079754,-4.999142664717401,-4.615329626383108,0.4301666324746557,-5.2669671144125045,-3.2849742366003776,1.6647293335240452,-2.533711775115469,male_surprise
-697.38134765625,67.75911712646484,-6.580392837524414,15.608610153198242,5.8233208656311035,-4.9804558753967285,-11.000231742858887,-9.397841453552246,-14.072519302368164,-0.23951812088489532,-4.4382405281066895,-6.892976760864258,-0.4189477562904358,-8.001944541931152,-5.28502893447876,0.7010716795921326,-9.542763710021973,-0.6611068248748779,-0.13385382294654846,-4.138860702514648,male_surprise
-646.145263671875,73.06136322021484,0.3979131579399109,16.842857360839844,9.80064582824707,1.0917184352874756,-4.763518810272217,-3.8266987800598145,-15.003951072692871,-3.383639097213745,0.6057932376861572,-3.6326916217803955,2.115382671356201,-4.575922012329102,0.17855678498744965,1.4149197340011597,-5.787266254425049,-2.0881474018096924,-2.133556604385376,-0.8723766207695007,male_neutral
-463.232428876316,34.57743496129763,7.732883590958496,9.78299281733298,6.227660859388641,-0.0003642726448487781,-3.061678260701638,-6.460131015233031,-9.884657082512392,-5.720207401054011,-1.5983061180741347,-2.1670239872705257,-1.4577020622085395,-1.251186242932201,-0.3207102752594132,0.20637141574815945,-3.8231058030934895,-3.179787466970146,0.07916129127904947,-2.98979728710555,male_neutral
-713.4755249023438,71.73238372802734,-1.3435007333755493,17.52884864807129,7.3292155265808105,-0.1442566066980362,-7.044317722320557,-5.48239803314209,-16.628000259399414,0.3800112009048462,0.22516238689422607,-2.75435471534729,1.7181631326675415,-5.438395977020264,0.675353467464447,-1.2639472484588623,-6.2518086433410645,-2.5511083602905273,-1.6243809461593628,-4.4121527671813965,male_neutral
-535.8812255859375,82.28136444091797,-9.01054573059082,20.84229278564453,5.421841144561768,-3.754328489303589,-10.541487693786621,-13.465761184692383,-27.91767120361328,-6.894564628601074,-3.809460401535034,-10.429278373718262,0.1575476974248886,-7.9537739753723145,-6.011675834655762,2.4566774368286133,-10.44802474975586,-6.4852519035339355,-4.687824726104736,-3.5534417629241943,male_sad
-375.5087707074985,35.327898943435926,7.904552158712819,10.66993911829616,3.5442023255491084,-2.6354061583029686,-5.454969441898358,-11.601498354263299,-14.475602734322637,-8.539255976662531,-3.509034112760966,-4.673426265678494,-1.59231270965458,-2.922733248665321,-3.1880073445991894,0.8152080523548093,-3.901318491586435,-5.8655742387365635,-1.6975218255359403,-2.735980104957506,male_sad
-597.060791015625,79.2527084350586,-8.334827423095703,21.56354522705078,0.023647958412766457,-7.01135778427124,-14.151786804199219,-17.48660659790039,-30.234846115112305,-4.908721446990967,-6.542255878448486,-8.754396438598633,0.7176449298858643,-10.961932182312012,-4.217520236968994,0.03105706162750721,-12.750175476074219,-5.705572128295898,-5.794315338134766,-7.784447193145752,male_sad
-535.02490234375,71.22943878173828,-7.95735502243042,12.339733123779297,5.095458030700684,-3.1141507625579834,-11.674501419067383,-8.231242179870605,-15.673099517822266,-5.9852752685546875,0.0634598582983017,-10.280284881591797,-0.32906368374824524,-4.733454704284668,-7.209447383880615,1.5336642265319824,-12.41836929321289,-5.5134406089782715,-4.938086032867432,-5.746847629547119,male_surprise
-358.1798031709034,37.80913777744783,2.694337696997371,6.889720862211027,1.8379601732425384,-4.80235595143305,-6.464895826216868,-8.409051570495098,-10.553797566538021,-5.657307980810917,-2.421180786813921,-4.663894903986376,-1.4315018325028315,-3.3368601761650014,-3.7242467949939617,-0.8184665623062437,-7.34640183735086,-5.422471057281549,-1.8278725265573792,-4.854981072325079,male_surprise
